MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,Mel_0,Mel_1,Mel_2,Mel_3,Mel_4,Mel_5,Mel_6,Mel_7,Mel_8,Mel_9,Mel_10,Mel_11,Mel_12,Mel_13,Mel_14,Mel_15,Mel_16,Mel_17,Mel_18,Mel_19,Mel_20,Mel_21,Mel_22,Mel_23,Mel_24,Mel_25,Mel_26,Mel_27,Mel_28,Mel_29,Mel_30,Mel_31,Mel_32,Mel_33,Mel_34,Mel_35,Mel_36,Mel_37,Mel_38,Mel_39,Mel_40,Mel_41,Mel_42,Mel_43,Mel_44,Mel_45,Mel_46,Mel_47,Mel_48,Mel_49,Mel_50,Mel_51,Mel_52,Mel_53,Mel_54,Mel_55,Mel_56,Mel_57,Mel_58,Mel_59,Mel_60,Mel_61,Mel_62,Mel_63,Mel_64,Mel_65,Mel_66,Mel_67,Mel_68,Mel_69,Mel_70,Mel_71,Mel_72,Mel_73,Mel_74,Mel_75,Mel_76,Mel_77,Mel_78,Mel_79,Mel_80,Mel_81,Mel_82,Mel_83,Mel_84,Mel_85,Mel_86,Mel_87,Mel_88,Mel_89,Mel_90,Mel_91,Mel_92,Mel_93,Mel_94,Mel_95,Mel_96,Mel_97,Mel_98,Mel_99,Mel_100,Mel_101,Mel_102,Mel_103,Mel_104,Mel_105,Mel_106,Mel_107,Mel_108,Mel_109,Mel_110,Mel_111,Mel_112,Mel_113,Mel_114,Mel_115,Mel_116,Mel_117,Mel_118,Mel_119,Mel_120,Mel_121,Mel_122,Mel_123,Mel_124,Mel_125,Mel_126,Mel_127,ZCR,RMSE
0.06761137,0.124969885,-193.5592804,175.651062,-47.75571823,42.95196533,-20.98885727,-23.98523521,-1.55722928,-18.40032387,0.268567562,5.184454918,-7.67976284,5.865347862,3.786537647,7.527978897,2.985110998,0.181623846,8.101049423,3.649759769,5.243014812,7.007694244,-4.082186699,-0.704468906,0.917724788,-3.710088253,3.440555096,5.934290886,5.124321938,8.190174103,-0.88493681,-1.06684351,-1.899012685,-5.230975628,2.006674767,1.176398396,0.079137243,-0.811561167,-3.332575798,3.305069208,2.817809343,1.539521217,4.191441536,0.292024851,-1.82895124,-2.866815805,-5.11041832,-4.3768363,-5.558918476,-5.316221714,-3.893395185,-1.455851316,-0.8210693,0.92874372,3.835134268,3.820600748,3.020303011,4.511219025,4.634065151,5.768188953,9.223374367,10.90250778,8.316975594,4.369105339,2.281135082,1.555977225,0.884415507,0.034713604,-0.124219701,2.150413752,4.269048214,3.657092094,0.521784067,-0.85642302,-2.480421305,-5.753008366,-8.397455215,-8.600729942,-7.846485615,-7.895507336,-5.194751263,-3.160710096,-5.654269695,-8.820550919,-9.113106728,-11.33574486,-11.73059368,-10.96472263,-9.472107887,-10.9106493,-12.33266544,-13.64270306,-14.93400955,-14.99274445,-14.00224686,-12.90155792,-12.10970116,-11.96132278,-12.40334511,-12.11442566,-11.43562222,-11.7140789,-10.87035275,-10.56145763,-11.320467,-12.58704758,-13.53733635,-14.32903576,-14.26966381,-12.56885147,-13.0635891,-14.23867226,-14.08819103,-15.07212925,-17.09659195,-16.95748711,-15.64183044,-16.02124977,-16.25447655,-16.11548424,-16.01814461,-13.80155945,-13.69354153,-13.88154507,-13.11980724,-14.63839531,-14.48176384,-14.32344437,-16.03888702,-17.73341751,-19.77373505,-20.03384781,-20.36889458,-20.26592255,-21.47399712,-21.25784492,-20.55646324,-20.95851517,-22.7830658,-28.31609535,-33.31469345,-37.24222565,-37.78245926,-38.31282806,-38.48195267,-39.89354324,-40.94036865,-41.99726105,-43.14326477,-44.51270676,-44.49092102,-44.20998001,-44.39822388,-44.99313354,-44.66808701,-44.41132355,-45.6880455,-46.76545334,-47.0982933,-47.13516617,-46.63884354,-47.14988708,-48.1397438,-48.76261139,-48.93594742,-49.1544838,-48.79950714,-48.71053314,-50.15254974,-50.92035675
0.061011905,0.069828726,-245.2150726,159.5874634,-25.91882896,22.28248978,-8.341255188,0.652109683,7.638009071,-4.550863266,0.601974368,11.78840065,-3.593615294,8.50891304,7.925361633,1.590113163,-2.493458033,-4.261933804,0.084228523,9.387022972,9.569801331,3.438682079,-6.091029167,-3.178653717,2.392591715,4.907231808,-0.60077548,-1.330672741,4.267070293,1.838519335,-5.404648781,-0.165144816,6.280355453,2.618602037,0.338978529,4.307702541,-1.17957294,-3.430620909,-2.680192232,1.701161027,-1.531532884,2.056302786,3.575567722,0.955988705,0.88666898,-1.672228456,-4.013302326,-4.243909359,-5.372385025,-5.563772678,-5.335460663,-4.74098587,-5.772267342,-6.34040308,-6.060380459,-6.57097435,-4.943097591,-5.587525845,-4.487140179,-4.045963287,-5.2063241,-5.740313053,-7.346859932,-7.507406235,-6.129532814,-5.152545929,-4.59978199,-4.106281281,-4.254155636,-6.489231586,-6.959780693,-6.195519924,-6.036919117,-6.90426302,-6.85713768,-9.044446945,-13.04196262,-15.59125233,-16.22115707,-14.95813179,-14.8559494,-11.93817234,-8.274624825,-7.106647491,-8.332586288,-10.16634083,-8.095739365,-10.17676544,-10.71238613,-13.08173561,-14.7569437,-16.38392067,-18.19659805,-20.09227753,-19.25512505,-17.8608551,-17.31489182,-15.79725361,-14.33827972,-14.5196476,-13.66643715,-13.82674217,-15.64348602,-17.66044426,-20.82672691,-23.16671181,-23.43579102,-21.9763546,-19.85796738,-19.34018135,-19.41479111,-20.89549065,-21.96356583,-23.8710289,-26.02432251,-28.08835983,-27.30513573,-25.27705765,-23.90113068,-21.67555046,-22.72453308,-24.60942841,-26.3087368,-27.81291389,-25.24432755,-23.34346008,-22.16853333,-21.58885574,-23.02450371,-26.12019348,-25.57832336,-25.08419228,-25.29077148,-26.83724594,-29.43182755,-31.16370583,-31.82555962,-31.08383179,-32.0204277,-35.35665894,-38.01624298,-39.0004921,-38.57879639,-38.19343185,-40.24378586,-41.40904999,-41.68353653,-41.2159462,-41.28930664,-42.4460907,-41.62231827,-41.05597305,-41.97666168,-43.14678192,-43.14394379,-43.26823425,-44.38118744,-45.03056717,-44.07535553,-44.14944077,-45.10342407,-45.66813278,-46.69645691,-47.29430008,-47.93235397,-47.51234818,-47.59607315,-47.45203781,-50.45330429,-51.28942108
0.07172309,0.136572555,-172.0447693,175.4538116,-55.5029068,31.67570877,-25.00912094,-19.35636902,-5.037680626,-18.68679619,-1.151950598,9.414013863,-10.39348984,4.452302933,5.660137653,6.857743263,2.419027567,2.551748991,9.03690815,5.230116844,0.609884143,4.59979248,-4.777039528,-1.512830853,0.849280477,-5.222959518,-0.68655318,-0.66439265,-0.454544425,2.484627724,-2.445032358,1.440765619,6.884537697,7.048953056,6.746914864,5.164869308,1.696708083,2.767659187,-1.532572985,0.724436164,-1.729326487,-2.264772892,2.242903948,-0.774528265,-3.01398015,-3.778676987,-6.64476347,-6.006888866,-4.461621284,1.111604691,0.435692519,-4.953330517,-5.64592123,-2.4158957,-0.255634159,0.483443439,6.176253796,9.976797104,12.39274597,12.20258617,8.573421478,5.794817448,4.056904793,3.969810009,4.619882584,6.736286163,7.436124325,5.843813419,2.556169271,0.423013955,2.455740213,3.090462685,2.796740055,3.37502265,2.758125067,0.194025263,-2.648734093,-3.131556511,-3.331623793,-4.376730442,-3.550905943,-3.848748446,-5.604352951,-3.540701151,-4.060063362,-6.4413867,-6.807683945,-7.924934864,-8.24434948,-8.042197227,-6.97750473,-7.307931423,-8.050107956,-10.03155136,-10.66436672,-10.87827492,-11.05704689,-9.694270134,-6.788018227,-6.055346012,-8.14710331,-7.531895161,-6.420604229,-6.599883556,-8.766483307,-9.522737503,-9.043385506,-10.86015987,-10.80851078,-10.45518208,-11.79135323,-13.71134567,-13.93750095,-15.49897003,-17.77595139,-16.77923965,-15.31819725,-15.94747543,-15.75183964,-14.8132658,-14.73425961,-14.74847507,-12.39712334,-13.22140598,-12.54075336,-11.0844574,-13.20404243,-15.49473095,-14.19944096,-15.3459692,-17.08358192,-18.77660561,-18.4093647,-19.32307625,-19.12609482,-18.74200249,-19.85925865,-21.23910522,-24.05448532,-28.19606972,-31.94462204,-35.53060532,-35.64876175,-35.81504822,-37.15799713,-38.03063202,-38.58779907,-38.75733185,-39.53199768,-40.38907623,-40.45429611,-41.15414047,-41.5907402,-42.83708191,-43.02980804,-43.15647125,-43.38723373,-43.87372589,-44.03227997,-44.36903763,-44.20462418,-45.59544373,-46.61359024,-47.39507294,-48.35584259,-48.28213882,-47.87057495,-47.85591125,-50.81557465,-51.62810898
0.179656333,0.023301903,-264.282196,47.69352722,-3.253500223,12.04541779,-22.10369492,-14.30129051,-27.49741364,-17.69540405,-20.59053421,-12.23523045,-9.064315796,-10.44878864,-13.51648331,-4.092934608,-10.56538963,-3.625324249,-6.973504066,-6.961543083,-7.575694561,0.261156768,-8.41875267,-0.066456035,-5.39505291,-1.518657088,-2.839171171,0.366794109,-3.360256433,1.094123721,-4.506929874,1.833363652,-6.308328152,-2.005202532,-7.583796501,-4.905397892,-8.038553238,-4.054623127,-6.62023735,-1.157244444,-4.426035881,0.96900022,-44.2434082,-43.10763168,-35.54846573,-30.37843323,-17.40993881,-14.2310133,-21.57458687,-23.76721382,-18.10639381,-10.31698704,-3.663025141,-5.237320423,-11.63963032,-14.04498672,-13.10946369,-10.66267204,-8.600289345,-9.611638069,-10.46803856,-9.30146122,-9.922924042,-10.70091534,-12.80076408,-15.64541149,-14.60280037,-14.76259899,-15.07563591,-14.6374836,-15.83257103,-17.5182972,-20.0096035,-21.60577965,-20.52475548,-18.62094498,-18.70193672,-21.32612991,-23.14857292,-24.54352188,-22.45297241,-21.69833374,-22.39409256,-23.2949028,-26.025383,-26.14383507,-23.26126862,-22.01168823,-24.14968872,-25.82642365,-25.71561432,-21.45535088,-21.87603569,-22.06059647,-24.41104126,-22.07054329,-21.10789871,-23.29345703,-24.4890976,-23.60774612,-23.4533329,-24.47951317,-24.69496918,-24.437397,-24.36375999,-24.4517765,-24.95121574,-24.51535797,-23.93701744,-24.13218307,-24.74236107,-24.11876488,-23.64510727,-23.74518204,-23.81381607,-23.98507881,-24.0622654,-24.31695175,-24.44520569,-23.06543732,-22.58039474,-23.02968216,-22.93382454,-22.7592144,-22.04275131,-23.02602005,-23.90084839,-24.85796928,-25.32131577,-25.71222496,-26.20443344,-26.70770454,-27.14793015,-26.69749641,-26.09497261,-25.27075005,-24.31599045,-23.44021606,-23.41485786,-22.92489815,-22.64789009,-24.03882027,-25.52552032,-26.55659676,-26.67751122,-26.35089684,-25.35766411,-25.20625687,-26.38672447,-27.12991142,-27.49373817,-27.69823265,-28.56991005,-29.20888519,-29.32898521,-29.64035225,-30.60121155,-30.4016304,-30.14835358,-30.9038372,-31.61090279,-31.97942734,-31.52844048,-31.42208862,-30.97757339,-31.27041626,-31.39203262,-32.1099205,-35.65480804,-48.10390854
0.210698554,0.013418193,-322.0292358,41.48148346,6.654563904,17.93894196,-12.12680721,-13.00783062,-20.04356575,-12.77133083,-19.69532013,-10.51779079,-13.35646057,-9.840808868,-12.31963158,-5.429456234,-11.11644745,-3.100827456,-6.769073009,-4.332983971,-6.418370247,-1.894423604,-7.085698605,1.074732184,-4.585519791,-0.16960822,-2.03728056,1.280286312,-3.794044018,0.527176023,-5.725909233,-0.182068601,-4.423820496,-2.028149843,-5.828894615,-2.57007432,-4.702895164,-1.88527143,-6.429018497,-1.439736247,-6.93970108,-1.454541087,-44.80873871,-43.91702271,-35.69057846,-29.79509926,-21.14586067,-19.69467163,-24.45451164,-24.01089287,-19.58732414,-12.8790617,-9.171076775,-10.31669426,-15.68874931,-18.04309273,-15.7683239,-14.98674011,-16.57641029,-16.96639633,-17.30798149,-16.89432335,-19.11026573,-19.43372917,-19.55934525,-20.51784325,-21.34518051,-23.31903267,-24.68553162,-25.70109367,-23.65673256,-23.23571205,-25.13492393,-26.68382835,-27.41050148,-26.19572067,-26.40231323,-27.37109947,-28.92337799,-30.19216728,-28.98925591,-28.49658966,-30.21096802,-30.23450661,-30.19368935,-30.48959541,-29.49888039,-29.76893425,-30.89601707,-30.66898155,-30.85158539,-29.65876961,-30.07894325,-29.17947197,-29.49101067,-30.5152874,-30.93039322,-30.681633,-30.70045853,-30.56178665,-29.93782425,-29.4956913,-30.23101425,-29.92626762,-29.15146828,-29.76540947,-30.72282982,-29.53426361,-29.49837494,-29.8205986,-28.90905762,-29.46432686,-29.23163223,-28.62001038,-28.76483727,-29.02030182,-29.36632347,-28.56967926,-27.82777405,-28.18617821,-28.51509857,-28.59623337,-28.76735687,-27.94615364,-27.21279144,-27.40183258,-27.22555733,-28.36850929,-29.12380028,-29.63985634,-30.04772758,-30.35011292,-30.85770035,-31.50608253,-31.23330307,-31.22671318,-30.06232071,-29.60206032,-29.03490257,-29.734869,-29.97994995,-30.3056736,-31.50388527,-31.91365242,-31.36631393,-30.67566109,-30.41124725,-31.33836937,-32.17614365,-32.35328674,-32.10540009,-31.96464348,-32.07785034,-31.84240723,-32.42206955,-33.20148468,-33.22798157,-33.16260147,-32.89496613,-33.94790268,-33.9349823,-34.01140594,-34.14781952,-33.96105576,-33.91099167,-34.6182251,-34.85245514,-34.93945694,-38.33627701,-50.58517838
0.165108817,0.019370364,-283.7332153,63.8848381,-5.986382484,-1.735254884,-15.86571884,-9.193037987,-27.84645081,-20.53728294,-19.54818916,-5.474458218,-8.637367249,-11.61427307,-14.04761314,-6.378551006,-12.70430851,-2.64868021,-8.413583755,-7.420430183,-6.958787441,-1.13294065,-8.503952026,0.898357749,-5.432883263,-0.93694371,-1.378683448,1.352856278,-3.800007582,0.155991316,-3.378659964,0.439028472,-5.993821144,-0.683858991,-6.840379238,-2.698282957,-5.209832668,-2.919093847,-6.103010654,-1.422475576,-5.739536285,-1.601627469,-44.88882065,-44.34595871,-35.64891434,-27.67116928,-17.09719086,-18.3375721,-25.51642799,-22.67722511,-13.67739296,-6.805156708,-6.313331604,-10.23095417,-15.45776653,-13.80412006,-9.613618851,-11.83919334,-14.15539265,-13.51907444,-11.79590321,-9.678476334,-10.9691658,-13.12004566,-14.51941109,-13.35056973,-12.88228226,-14.48888588,-16.97378349,-17.59578323,-15.54283714,-14.89335728,-16.56671333,-20.12670898,-23.41218567,-18.90986061,-17.61038971,-20.33489418,-23.57006454,-25.74860764,-24.07883835,-21.6478672,-22.8440876,-24.47194099,-25.89709663,-25.50028419,-22.64827538,-22.28117752,-24.15649986,-23.83654785,-22.31609917,-20.66387749,-21.81787872,-19.97553062,-19.78069115,-19.82725334,-19.50916672,-20.91903305,-22.7907505,-22.16402245,-21.58068466,-22.585186,-24.57073402,-24.30112267,-22.9330368,-24.34549141,-25.70433426,-25.5002594,-26.70890236,-26.50969315,-25.68669128,-27.82046318,-27.48295021,-27.44267654,-27.89692497,-26.7982254,-28.27302361,-28.55240822,-28.87441254,-28.87166214,-28.55874825,-28.29334259,-27.57003593,-26.56076431,-26.54936981,-25.78746414,-26.88652802,-27.73470306,-29.21806717,-30.11140823,-30.65778542,-30.90457916,-30.74687004,-31.23214149,-31.53418159,-30.81982422,-29.74752426,-29.46767235,-28.73298073,-28.33016205,-27.92431259,-28.00543022,-29.2422142,-30.54146767,-30.94537735,-30.50481606,-29.74689674,-29.41822815,-30.41301346,-30.46896172,-30.75829887,-31.12809753,-31.08469582,-32.051754,-32.54465866,-32.56542206,-32.73291779,-32.7057991,-32.53415298,-33.30357361,-33.51605225,-33.35614014,-33.46730042,-33.65565872,-33.73736191,-34.020401,-33.92118454,-34.49232864,-37.98160934,-50.60805893
0.191181486,0.018454762,-304.6908875,62.62726212,-2.08967185,2.988126278,-15.37297344,-16.71570778,-27.97227097,-18.2317791,-18.08736229,-9.942737579,-7.14173317,-8.9905653,-11.08383942,-1.283949614,-11.83559036,-4.389108181,-5.891054153,-8.513962746,-9.61456871,-1.37834394,-8.974007607,-2.304555178,-5.732139111,-1.523930788,-4.410447598,-0.23890385,-2.702162266,-1.99384594,-6.392747879,0.89201659,-8.18309021,-0.626272798,-5.019320011,-2.994578362,-4.407280922,-2.081182957,-5.447408676,-1.965785742,-7.527957916,-2.718594313,-45.63996124,-46.87338638,-36.13665009,-31.07170677,-17.7096386,-14.57858658,-24.28837013,-24.77608299,-20.39567184,-12.68184948,-7.139769554,-10.49121857,-17.40799522,-19.41054153,-16.18558311,-10.39349842,-8.243224144,-11.59249401,-15.17671871,-15.08904839,-11.92012691,-8.853899002,-9.605131149,-14.44920158,-18.8116684,-17.94224739,-16.64726639,-16.65033722,-18.65586853,-20.09383011,-21.17617607,-20.64783669,-21.68480492,-23.02361488,-22.65335846,-24.54201317,-24.53513336,-23.46584892,-26.42268562,-26.13316727,-24.64340019,-25.77564812,-26.47542191,-27.02503204,-27.5512619,-26.13203621,-26.84984398,-26.00063896,-26.28556633,-26.14153099,-24.21559715,-24.82597542,-24.87095261,-25.91437149,-25.20322037,-25.3561039,-25.66643333,-26.28478241,-25.83487892,-26.02521706,-26.23940849,-27.01755142,-26.16089439,-25.62125397,-27.49398422,-27.31517601,-26.88989067,-27.59724236,-27.17451286,-28.0367527,-28.94218636,-27.46034431,-28.82794571,-29.70763397,-29.20403671,-29.53225899,-29.04907036,-28.01567459,-27.49406052,-26.69920158,-26.55209732,-26.3248024,-28.02106094,-29.43757629,-30.90670586,-31.58855057,-31.90733528,-32.32148361,-32.93663788,-32.59153366,-33.05199051,-32.58594513,-32.46936798,-32.86035156,-32.30098724,-30.52092171,-29.21929169,-28.55358505,-28.35805321,-29.58763885,-31.82019615,-33.23747635,-33.25511169,-32.40962219,-31.63812637,-31.6941433,-32.29031372,-32.91308212,-33.56634521,-33.36424637,-34.51255417,-34.41372299,-34.16892624,-34.41401291,-34.47835159,-34.26455688,-34.53242874,-35.12158966,-35.02749634,-34.96992874,-35.2939949,-35.20994949,-34.68239594,-34.67697144,-34.58905411,-34.70465469,-38.56238556,-50.52298737
0.178710938,0.015539607,-331.6957703,54.10857391,-4.369493484,9.496753693,-22.8729763,-17.04494286,-17.74530792,-14.96502209,-20.40809631,-9.499480247,-9.406337738,-7.892914295,-10.21687984,-2.02888608,-12.05396175,-4.22576952,-6.846612453,-5.417386055,-6.715424061,-2.858823061,-9.387156487,1.851439834,-6.741586685,-4.402280331,-4.63162756,-1.776438832,-6.539963722,0.969647527,-5.696816921,-1.192810535,-7.435334206,-1.151181579,-5.330395222,-0.675462842,-2.041845322,0.772369027,-3.644017935,1.029060841,-4.603896141,-1.476165771,-47.77963257,-48.00665665,-38.13514709,-34.29371643,-24.77854156,-19.23197746,-21.8385334,-24.98363876,-23.61101532,-20.60422897,-15.72064209,-14.03365231,-17.11374474,-20.13203621,-19.06581497,-16.46792412,-13.31647778,-13.33696747,-18.84173393,-20.98558235,-17.63687325,-17.19553757,-14.03859806,-15.48901939,-20.77340126,-25.03452873,-22.52141762,-20.32476425,-18.905653,-19.88969612,-23.88055038,-27.3583622,-27.88075066,-25.71843719,-23.0464592,-23.81188583,-26.45158195,-28.30871773,-27.89210129,-25.79017448,-26.00688744,-26.72957039,-28.84439278,-30.10433769,-29.34011269,-26.94185448,-25.46289635,-26.36874008,-29.17321014,-30.94097519,-29.45837784,-27.7025032,-28.10699844,-30.47744942,-31.12754631,-30.84057617,-30.32995415,-29.76255417,-29.27607155,-30.60131836,-31.34883881,-30.65715981,-29.65106392,-30.57242775,-31.59186935,-31.69342804,-31.68743324,-31.65248299,-31.94376755,-31.46959686,-30.91909027,-30.94311714,-29.79071808,-29.46520615,-28.83724022,-28.30532646,-29.76298904,-30.50913811,-29.11108017,-29.55007172,-28.5226841,-27.57734871,-27.82234001,-26.5416584,-27.51857948,-28.45265579,-30.20456123,-30.83732033,-32.36800385,-32.62164307,-32.97122574,-33.19202042,-32.83943939,-32.51099014,-32.01692963,-30.24256897,-30.04893303,-30.45518303,-31.06100845,-31.64609528,-33.47386169,-34.70245361,-34.6943779,-33.69993591,-33.54228592,-33.83041763,-35.23996353,-35.41262817,-35.29808426,-35.23997879,-35.88931656,-36.28602219,-36.29343796,-36.63791275,-36.24552155,-36.21962357,-36.71649551,-37.36952972,-37.81446838,-37.48074341,-37.35186768,-37.13377762,-36.80773544,-37.01761627,-37.41805267,-38.13912964,-41.77267456,-54.24590683
0.082132006,0.027873209,-342.6516724,129.9998169,-12.13984108,8.511880875,-10.8257761,-16.00665474,-15.32852554,-5.931220531,-7.236073017,0.232364357,-11.06122017,1.138020515,-1.225470185,-1.417056322,-9.415340424,0.112964295,-10.16417122,-4.789516449,-6.573206425,2.495495319,-6.239643097,-4.320186138,-0.483240187,-6.853567123,-7.123237133,-2.55343461,-7.080278397,3.111051559,-3.419852257,5.501915932,2.326185703,5.082648754,0.420550674,4.956005573,2.589194059,7.867127419,1.145234108,4.930902958,-1.309474587,1.022368431,-28.59087563,-25.37583923,-25.77115631,-24.37988472,-20.70689201,-15.96810341,-10.19604111,-8.043924332,-11.24759197,-14.36763477,-17.65533638,-19.42969513,-18.18201637,-14.38969135,-10.67170429,-9.645641327,-10.62011337,-11.79111385,-13.37339115,-15.13645363,-14.05819607,-12.43187904,-10.46468735,-12.40551853,-12.25014591,-11.84708786,-12.80319691,-13.41029835,-14.98338509,-17.50709343,-19.96058083,-20.24507141,-20.36694145,-20.52981377,-20.9397068,-19.82227707,-17.88741112,-18.85515404,-23.45419121,-22.76777649,-22.88697624,-22.81375122,-22.62745094,-23.63175964,-24.84084892,-25.95521736,-25.6028614,-27.77152634,-27.73090172,-27.40478897,-26.75842667,-27.58057976,-27.72514915,-28.8026371,-28.06088257,-27.97425079,-28.17412758,-27.69230461,-27.91018105,-27.69615173,-27.60166931,-27.99681664,-29.64372253,-29.27137566,-27.69336891,-27.8003788,-27.1689167,-27.0278492,-27.47127533,-27.70450783,-29.17454338,-31.33403206,-32.48660278,-32.75669861,-34.57223129,-34.98950958,-34.78954697,-35.13908005,-34.70478058,-34.35191727,-33.59644699,-32.62521744,-32.7942009,-32.85674667,-33.93399811,-35.0210495,-35.75415802,-36.89801025,-37.59912109,-39.03937149,-38.7892952,-38.74334335,-38.36541367,-38.59542465,-38.97149658,-40.58648682,-41.15519333,-43.19903564,-44.46003723,-45.69238663,-45.69329453,-45.64995193,-43.05447006,-41.79553604,-41.25688171,-43.08919144,-45.06930161,-45.80426788,-46.33228683,-46.92117691,-46.72428131,-47.75461578,-48.01122665,-47.20072556,-45.27217102,-43.01457214,-44.39102554,-46.65441132,-46.90000916,-46.60316467,-46.90001297,-48.11998367,-48.83186722,-47.92960739,-46.64317703,-49.15764618,-55.22721481,-62.12942886
0.080145653,0.029670173,-336.3943787,131.668045,2.605995178,0.517028987,-17.99253464,-7.909923077,-11.76586819,-10.28122807,-10.68397522,-1.394383311,-6.919499874,-2.470878839,-6.451469421,-3.816058874,-12.69625664,-1.40604043,-9.453525543,-4.615880966,-7.85737133,-0.237545341,-8.418536186,-4.377901554,-3.628870249,-3.925435066,-2.899600983,4.313148975,0.400593787,7.023778915,0.447644502,7.097750187,3.253912449,5.672530651,-0.286746264,3.529557228,-1.388492703,2.072212696,-3.786607742,1.463709235,-1.208526015,2.019064188,-28.97289085,-23.88454056,-25.63364792,-23.41582108,-20.13421822,-16.84800911,-12.01987362,-7.12128067,-4.743067741,-6.790299416,-9.587525368,-13.97237492,-15.8133831,-15.9798336,-14.36735344,-13.00426579,-10.28570271,-8.299592018,-8.598483086,-10.13934708,-11.19968796,-12.70735168,-13.14683628,-13.38127232,-12.04082203,-11.94741154,-12.26231384,-11.71011829,-13.51725388,-15.04816341,-16.30551147,-16.42784882,-17.02692032,-18.687397,-20.48013115,-19.74577904,-20.42526627,-20.91752434,-21.33224106,-20.29307175,-20.54362297,-21.68061638,-22.30681419,-22.38989449,-22.88931084,-24.21694183,-24.50880814,-23.7006855,-23.33916283,-24.63878632,-25.54207802,-25.1864109,-25.55071831,-26.41116905,-26.50527763,-28.24909401,-29.48421097,-29.12637329,-29.13698196,-28.79475021,-29.11670113,-30.224617,-31.71388817,-32.51119614,-32.72566223,-31.67137337,-31.72159386,-31.94732857,-31.77702141,-32.50293732,-34.57091522,-35.6808548,-34.79712296,-35.43312454,-37.23277664,-36.88375473,-36.91241455,-37.20092773,-36.39394379,-34.87246704,-34.3506813,-35.36714172,-35.03403091,-34.32439423,-35.0788765,-36.01470184,-36.48034668,-38.14218521,-38.49618912,-39.03244781,-39.17747498,-38.94244385,-38.86332703,-38.03873444,-38.68509674,-39.36325455,-39.65080643,-41.47333145,-40.95401001,-41.87882233,-42.13526917,-41.86830902,-41.57603836,-40.35383224,-40.71392822,-41.1701889,-42.86846542,-43.74977112,-44.25082016,-44.97616959,-45.01843643,-45.82730865,-45.60979462,-45.62578964,-44.94660187,-42.97956467,-43.70975876,-44.83532333,-44.71921158,-44.8783226,-44.63586044,-45.99089813,-46.24655533,-44.96919632,-44.91999435,-46.75182724,-51.61029053,-61.2751503
0.06640625,0.042480204,-276.1294556,129.1158142,-17.45247459,5.108122826,-20.78791428,-21.02037621,-15.40444374,-9.977389336,-17.53838348,2.02991581,-3.766496897,-2.738441229,-6.360795021,-4.474573135,-11.30065632,-5.998897552,-11.39017391,0.145632595,-6.131838799,2.823944569,-3.804630995,0.38569212,0.049203094,1.045363784,-0.467517614,4.459326744,-1.75670898,3.840478897,-6.929746151,0.024160294,-4.432770729,-0.742512882,-5.322149754,-1.189156651,-5.391074181,0.556732833,-4.416089058,4.149179935,-1.507409215,6.499960423,-26.90340996,-23.46754265,-25.57009888,-24.00901031,-18.2882309,-8.906652451,-8.589933395,-12.87526321,-13.54083061,-11.30530167,-5.676522255,-1.57189846,-1.708924294,-5.928725719,-10.88261127,-14.16925049,-12.13337135,-7.120009899,-4.866225243,-3.857662678,-4.63299942,-5.649690628,-5.379343987,-4.869499683,-3.174327135,-3.373390675,-4.529907703,-7.381097794,-9.12184906,-8.483926773,-8.068819046,-9.527640343,-11.90235233,-15.67823219,-16.72758293,-15.53477097,-15.0398283,-16.95311546,-17.23125458,-15.74395466,-15.88070583,-16.59322357,-15.83808327,-16.58647728,-18.17071724,-19.44761467,-19.54992676,-18.11134338,-17.8854599,-19.34250259,-20.57558632,-19.966856,-19.53248405,-20.71470642,-21.8561573,-21.86193848,-20.71266174,-21.24237633,-21.84268188,-22.47827339,-22.32673645,-23.80119324,-25.59535408,-25.30408859,-24.72141075,-26.07852554,-25.9644146,-25.8351078,-24.42839622,-25.55399513,-26.16917229,-25.39718056,-25.96680069,-26.70038414,-25.45567513,-25.6044178,-25.04042816,-24.3583622,-26.14731026,-25.48337173,-25.67798042,-25.94292259,-26.18105888,-27.02290916,-27.55237579,-27.48144531,-29.01791382,-29.89107513,-31.23940468,-31.60489464,-31.74999619,-32.49946594,-33.20413208,-33.9300499,-34.9067421,-34.57749557,-36.14887619,-36.62380219,-38.75814819,-40.53393555,-39.45795059,-38.15051651,-38.15935135,-36.46601105,-35.64827728,-36.22467041,-38.53385544,-39.29261398,-39.32551193,-39.87376022,-40.54853821,-41.04943085,-40.81126785,-41.48203278,-41.21351624,-40.33712006,-40.8179512,-41.12184143,-41.22354507,-41.61395264,-42.32892609,-43.03635406,-43.49223709,-41.15187836,-41.14307785,-43.17621231,-48.50139999,-60.82475281
